layer,Total Households (Occupied Units) - Total Households (Occupied Units) - count,geography,City,Worker age - Age 29 or younger - count,Worker age - Age 29 or younger - share,Worker age - Age 30 to 54 - count,Worker age - Age 30 to 54 - share,Worker age - Age 55 or older - count,Worker age - Age 55 or older - share,"Workers by earnings - $15,000 per year or less - count","Workers by earnings - $15,000 per year or less - share","Workers by earnings - $15,001 to $39,999 per year - count","Workers by earnings - $15,001 to $39,999 per year - share","Workers by earnings - $40,000 or more per year - count","Workers by earnings - $40,000 or more per year - share",Workers by educational attainment - Less than high school - count,Workers by educational attainment - Less than high school - share,"Workers by educational attainment - High school or equivalent, no college - count","Workers by educational attainment - High school or equivalent, no college - share",Workers by educational attainment - Some college or associate degree - count,Workers by educational attainment - Some college or associate degree - share,Workers by educational attainment - Bachelor's degree or advanced degree - count,Workers by educational attainment - Bachelor's degree or advanced degree - share,Workers by educational attainment - Educational attainment not available (workers under age 30) - count,Workers by educational attainment - Educational attainment not available (workers under age 30) - share,Workers by Ethnicity - Not Hispanic or Latino - count,Workers by Ethnicity - Not Hispanic or Latino - share,Workers by Ethnicity - Hispanic or Latino - count,Workers by Ethnicity - Hispanic or Latino - share,Workers by industry of employment - Accommodation and food services - count,Workers by industry of employment - Accommodation and food services - share,"Workers by industry of employment - Administration & support, waste management and remediation - count","Workers by industry of employment - Administration & support, waste management and remediation - share","Workers by industry of employment - Agriculture, forestry, fishing and hunting - count","Workers by industry of employment - Agriculture, forestry, fishing and hunting - share","Workers by industry of employment - Arts, entertainment, and recreation - count","Workers by industry of employment - Arts, entertainment, and recreation - share",Workers by industry of employment - Construction - count,Workers by industry of employment - Construction - share,Workers by industry of employment - Educational services - count,Workers by industry of employment - Educational services - share,Workers by industry of employment - Finance and insurance - count,Workers by industry of employment - Finance and insurance - share,Workers by industry of employment - Health care and social assistance - count,Workers by industry of employment - Health care and social assistance - share,Workers by industry of employment - Information - count,Workers by industry of employment - Information - share,Workers by industry of employment - Management of companies and enterprises - count,Workers by industry of employment - Management of companies and enterprises - share,Workers by industry of employment - Manufacturing - count,Workers by industry of employment - Manufacturing - share,"Workers by industry of employment - Mining, quarrying, and oil and gas extraction - count","Workers by industry of employment - Mining, quarrying, and oil and gas extraction - share",Workers by industry of employment - Other services (excluding public administration) - count,Workers by industry of employment - Other services (excluding public administration) - share,"Workers by industry of employment - Professional, scientific, and technical services - count","Workers by industry of employment - Professional, scientific, and technical services - share",Workers by industry of employment - Public administration - count,Workers by industry of employment - Public administration - share,Workers by industry of employment - Real estate and rental and leasing - count,Workers by industry of employment - Real estate and rental and leasing - share,Workers by industry of employment - Retail trade - count,Workers by industry of employment - Retail trade - share,Workers by industry of employment - Transportation and warehousing - count,Workers by industry of employment - Transportation and warehousing - share,Workers by industry of employment - Utilities - count,Workers by industry of employment - Utilities - share,Workers by industry of employment - Wholesale trade - count,Workers by industry of employment - Wholesale trade - share,Workers by industry of employment - Health care and social assistance - count,Workers by industry of employment - Health care and social assistance - share,Workers by industry of employment - Manufacturing - count,Workers by industry of employment - Manufacturing - share,Workers by industry of employment - Retail trade - count,Workers by industry of employment - Retail trade - share,"Workers by industry of employment - Administration & support, waste management and remediation - count","Workers by industry of employment - Administration & support, waste management and remediation - share",Workers by industry of employment - Accommodation and food services - count,Workers by industry of employment - Accommodation and food services - share,Workers by race - White alone - count,Workers by race - White alone - share,Workers by race - Black or African American alone - count,Workers by race - Black or African American alone - share,Workers by race - American Indian or Alaska Native alone - count,Workers by race - American Indian or Alaska Native alone - share,Workers by race - Asian alone - count,Workers by race - Asian alone - share,Workers by race - Native Hawaiian or Other Pacific Islander alone - count,Workers by race - Native Hawaiian or Other Pacific Islander alone - share,Workers by race - Two or more race groups - count,Workers by race - Two or more race groups - share,Total Employed Workers (LEHD) - Total employed workers - count,Total Employed Workers (LEHD) - Total employed workers - share,Householder Race - In owner-occupied housing - count,Householder Race - In owner-occupied housing - share,Householder Race - In renter-occupied housing - count,Householder Race - In renter-occupied housing - share,Householder who is White alone - count,Householder who is White alone - share,Householder who is Black or African American alone - count,Householder who is Black or African American alone - share,Householder who is American Indian and Alaska Native alone - count,Householder who is American Indian and Alaska Native alone - share,Householder who is Asian alone - count,Householder who is Asian alone - share,Householder who is Native Hawaiian and Other Pacific Islander alone - count,Householder who is Native Hawaiian and Other Pacific Islander alone - share,Householder who is Some Other Race alone - count,Householder who is Some Other Race alone - share,Householder who is Two or More Races - count,Householder who is Two or More Races - share,Householder who is White alone - count,Householder who is White alone - share,Householder who is Black or African American alone - count,Householder who is Black or African American alone - share,Householder who is American Indian and Alaska Native alone - count,Householder who is American Indian and Alaska Native alone - share,Householder who is Asian alone - count,Householder who is Asian alone - share,Householder who is Native Hawaiian and Other Pacific Islander alone - count,Householder who is Native Hawaiian and Other Pacific Islander alone - share,Householder who is Some Other Race alone - count,Householder who is Some Other Race alone - share,Householder who is Two or More Races - count,Householder who is Two or More Races - share,Household Size - In owner-occupied housing - count,Household Size - In owner-occupied housing - share,Household Size - In renter-occupied housing - count,Household Size - In renter-occupied housing - share,1-person household - count,1-person household - share,2-person household - count,2-person household - share,3-person household - count,3-person household - share,4-person household - count,4-person household - share,5-person household - count,5-person household - share,6-person household - count,6-person household - share,7-or-more-person household - count,7-or-more-person household - share,1-person household - count,1-person household - share,2-person household - count,2-person household - share,3-person household - count,3-person household - share,4-person household - count,4-person household - share,5-person household - count,5-person household - share,6-person household - count,6-person household - share,7-or-more-person household - count,7-or-more-person household - share,Total Households (Occupied Units) - Total Households (Occupied Units) - count,Total Households (Occupied Units) - Total Households (Occupied Units) - share,Owned and Rented Housing - Owner-occupied - count,Owned and Rented Housing - Owner-occupied - share,Owned and Rented Housing - Renter-occupied - count,Owned and Rented Housing - Renter-occupied - share,With children under 18 years - count,With children under 18 years - share,Average owner-occupied household size - count,Average owner-occupied household size - share,With children under 18 years - count,With children under 18 years - share,Average renter-occupied household size - count,Average renter-occupied household size - share,Housing Units - All housing units - count,Housing Units - All housing units - share,Vacant housing units - count,Vacant housing units - share,Occupied housing units - count,Occupied housing units - share,Population in occupied housing units - count,Population in occupied housing units - share,Population in occupied housing units - count,Population in occupied housing units - share,Average household size - count,Average household size - share,Home mortgages or loans - Specified owner-occupied units - count,Home mortgages or loans - Specified owner-occupied units - share,Owned with a mortgage or loan - count,Owned with a mortgage or loan - share,Owned free and clear - count,Owned free and clear - share,Total population - Total - count,Total population - Total - share,Under 5 years - count,Under 5 years - share,5 to 9 years - count,5 to 9 years - share,10 to 14 years - count,10 to 14 years - share,15 to 17 years - count,15 to 17 years - share,18 to 19 years - count,18 to 19 years - share,20 to 24 years - count,20 to 24 years - share,25 to 34 years - count,25 to 34 years - share,35 to 44 years - count,35 to 44 years - share,45 to 54 years - count,45 to 54 years - share,55 to 64 years - count,55 to 64 years - share,65 to 74 years - count,65 to 74 years - share,75 to 79 years - count,75 to 79 years - share,80 to 84 years - count,80 to 84 years - share,85 years and over - count,85 years and over - share,17 years and younger - count,17 years and younger - share,18-64 years - count,18-64 years - share,65 years and older - count,65 years and older - share,Gender and age - Male - count,Gender and age - Male - share,Gender and age - Female - count,Gender and age - Female - share,Composition of Households - Family households - count,Composition of Households - Family households - share,Composition of Households - Nonfamily households - count,Composition of Households - Nonfamily households - share,Husband-wife family - count,Husband-wife family - share,Husband-wife family - count,Husband-wife family - share,Composition of Households - Total Households - count,Composition of Households - Total Households - share,Householder Ages - In Family Households - count,Householder Ages - In Family Households - share,Householder Ages - In Non-Family Households - count,Householder Ages - In Non-Family Households - share,Householder 15 to 24 years - count,Householder 15 to 24 years - share,Householder 25 to 34 years - count,Householder 25 to 34 years - share,Householder 35 to 44 years - count,Householder 35 to 44 years - share,Householder 45 to 54 years - count,Householder 45 to 54 years - share,Householder 55 to 64 years - count,Householder 55 to 64 years - share,Householder 65 to 74 years - count,Householder 65 to 74 years - share,Householder 75 to 84 years - count,Householder 75 to 84 years - share,Householder 85 years and over - count,Householder 85 years and over - share,Householder 15 to 24 years - count,Householder 15 to 24 years - share,Householder 25 to 34 years - count,Householder 25 to 34 years - share,Householder 35 to 44 years - count,Householder 35 to 44 years - share,Householder 45 to 54 years - count,Householder 45 to 54 years - share,Householder 55 to 64 years - count,Householder 55 to 64 years - share,Householder 65 to 74 years - count,Householder 65 to 74 years - share,Householder 75 to 84 years - count,Householder 75 to 84 years - share,Householder 85 years and over - count,Householder 85 years and over - share,Household size - Family Households - count,Household size - Family Households - share,Household size - Non-family households - count,Household size - Non-family households - share,2-person household - count,2-person household - share,3-person household - count,3-person household - share,4-person household - count,4-person household - share,5-person household - count,5-person household - share,6-person household - count,6-person household - share,7-or-more-person household - count,7-or-more-person household - share,1-person household - count,1-person household - share,2-person household - count,2-person household - share,3-person household - count,3-person household - share,4-person household - count,4-person household - share,5-person household - count,5-person household - share,6-person household - count,6-person household - share,7-or-more-person household - count,7-or-more-person household - share,Total Households (Occupied Units) - Total Households (Occupied Units) - count,Total Households (Occupied Units) - Total Households (Occupied Units) - share,Race and Ethnicity - White alone - count,Race and Ethnicity - White alone - share,Race and Ethnicity - Of Color - count,Race and Ethnicity - Of Color - share,Race and Ethnicity - Hispanic or Latino - count,Race and Ethnicity - Hispanic or Latino - share,Families - All Families - count,Families - All Families - share,Families - Average Family Size - count,Families - Average Family Size - share,Population in Families - count,Population in Families - share,Population under age 18 - count,Population under age 18 - share,Black or African American alone - count,Black or African American alone - share,American Indian and Alaska Native alone - count,American Indian and Alaska Native alone - share,Asian or Pacific Islander alone - count,Asian or Pacific Islander alone - share,Some Other Race alone - count,Some Other Race alone - share,Two or More Races - count,Two or More Races - share
layer,Total Households (Occupied Units) - Total Households (Occupied Units) - count (2010 Census),geography,City,Worker age - Age 29 or younger - count (2015 LEHD),Worker age - Age 29 or younger - share (2015 LEHD),Worker age - Age 30 to 54 - count (2015 LEHD),Worker age - Age 30 to 54 - share (2015 LEHD),Worker age - Age 55 or older - count (2015 LEHD),Worker age - Age 55 or older - share (2015 LEHD),"Workers by earnings - $15,000 per year or less - count (2015 LEHD)","Workers by earnings - $15,000 per year or less - share (2015 LEHD)","Workers by earnings - $15,001 to $39,999 per year - count (2015 LEHD)","Workers by earnings - $15,001 to $39,999 per year - share (2015 LEHD)","Workers by earnings - $40,000 or more per year - count (2015 LEHD)","Workers by earnings - $40,000 or more per year - share (2015 LEHD)",Workers by educational attainment - Less than high school - count (2015 LEHD),Workers by educational attainment - Less than high school - share (2015 LEHD),"Workers by educational attainment - High school or equivalent, no college - count (2015 LEHD)","Workers by educational attainment - High school or equivalent, no college - share (2015 LEHD)",Workers by educational attainment - Some college or associate degree - count (2015 LEHD),Workers by educational attainment - Some college or associate degree - share (2015 LEHD),Workers by educational attainment - Bachelor's degree or advanced degree - count (2015 LEHD),Workers by educational attainment - Bachelor's degree or advanced degree - share (2015 LEHD),Workers by educational attainment - Educational attainment not available (workers under age 30) - count (2015 LEHD),Workers by educational attainment - Educational attainment not available (workers under age 30) - share (2015 LEHD),Workers by Ethnicity - Not Hispanic or Latino - count (2015 LEHD),Workers by Ethnicity - Not Hispanic or Latino - share (2015 LEHD),Workers by Ethnicity - Hispanic or Latino - count (2015 LEHD),Workers by Ethnicity - Hispanic or Latino - share (2015 LEHD),Workers by industry of employment - Accommodation and food services - count (2015 LEHD),Workers by industry of employment - Accommodation and food services - share (2015 LEHD),"Workers by industry of employment - Administration & support, waste management and remediation - count (2015 LEHD)","Workers by industry of employment - Administration & support, waste management and remediation - share (2015 LEHD)","Workers by industry of employment - Agriculture, forestry, fishing and hunting - count (2015 LEHD)","Workers by industry of employment - Agriculture, forestry, fishing and hunting - share (2015 LEHD)","Workers by industry of employment - Arts, entertainment, and recreation - count (2015 LEHD)","Workers by industry of employment - Arts, entertainment, and recreation - share (2015 LEHD)",Workers by industry of employment - Construction - count (2015 LEHD),Workers by industry of employment - Construction - share (2015 LEHD),Workers by industry of employment - Educational services - count (2015 LEHD),Workers by industry of employment - Educational services - share (2015 LEHD),Workers by industry of employment - Finance and insurance - count (2015 LEHD),Workers by industry of employment - Finance and insurance - share (2015 LEHD),Workers by industry of employment - Health care and social assistance - count (2015 LEHD),Workers by industry of employment - Health care and social assistance - share (2015 LEHD),Workers by industry of employment - Information - count (2015 LEHD),Workers by industry of employment - Information - share (2015 LEHD),Workers by industry of employment - Management of companies and enterprises - count (2015 LEHD),Workers by industry of employment - Management of companies and enterprises - share (2015 LEHD),Workers by industry of employment - Manufacturing - count (2015 LEHD),Workers by industry of employment - Manufacturing - share (2015 LEHD),"Workers by industry of employment - Mining, quarrying, and oil and gas extraction - count (2015 LEHD)","Workers by industry of employment - Mining, quarrying, and oil and gas extraction - share (2015 LEHD)",Workers by industry of employment - Other services (excluding public administration) - count (2015 LEHD),Workers by industry of employment - Other services (excluding public administration) - share (2015 LEHD),"Workers by industry of employment - Professional, scientific, and technical services - count (2015 LEHD)","Workers by industry of employment - Professional, scientific, and technical services - share (2015 LEHD)",Workers by industry of employment - Public administration - count (2015 LEHD),Workers by industry of employment - Public administration - share (2015 LEHD),Workers by industry of employment - Real estate and rental and leasing - count (2015 LEHD),Workers by industry of employment - Real estate and rental and leasing - share (2015 LEHD),Workers by industry of employment - Retail trade - count (2015 LEHD),Workers by industry of employment - Retail trade - share (2015 LEHD),Workers by industry of employment - Transportation and warehousing - count (2015 LEHD),Workers by industry of employment - Transportation and warehousing - share (2015 LEHD),Workers by industry of employment - Utilities - count (2015 LEHD),Workers by industry of employment - Utilities - share (2015 LEHD),Workers by industry of employment - Wholesale trade - count (2015 LEHD),Workers by industry of employment - Wholesale trade - share (2015 LEHD),Workers by industry of employment - Health care and social assistance - count (2015 LEHD),Workers by industry of employment - Health care and social assistance - share (2015 LEHD),Workers by industry of employment - Manufacturing - count (2015 LEHD),Workers by industry of employment - Manufacturing - share (2015 LEHD),Workers by industry of employment - Retail trade - count (2015 LEHD),Workers by industry of employment - Retail trade - share (2015 LEHD),"Workers by industry of employment - Administration & support, waste management and remediation - count (2015 LEHD)","Workers by industry of employment - Administration & support, waste management and remediation - share (2015 LEHD)",Workers by industry of employment - Accommodation and food services - count (2015 LEHD),Workers by industry of employment - Accommodation and food services - share (2015 LEHD),Workers by race - White alone - count (2015 LEHD),Workers by race - White alone - share (2015 LEHD),Workers by race - Black or African American alone - count (2015 LEHD),Workers by race - Black or African American alone - share (2015 LEHD),Workers by race - American Indian or Alaska Native alone - count (2015 LEHD),Workers by race - American Indian or Alaska Native alone - share (2015 LEHD),Workers by race - Asian alone - count (2015 LEHD),Workers by race - Asian alone - share (2015 LEHD),Workers by race - Native Hawaiian or Other Pacific Islander alone - count (2015 LEHD),Workers by race - Native Hawaiian or Other Pacific Islander alone - share (2015 LEHD),Workers by race - Two or more race groups - count (2015 LEHD),Workers by race - Two or more race groups - share (2015 LEHD),Total Employed Workers (LEHD) - Total employed workers - count (2015 LEHD),Total Employed Workers (LEHD) - Total employed workers - share (2015 LEHD),Householder Race - In owner-occupied housing - count (2010 Census),Householder Race - In owner-occupied housing - share (2010 Census),Householder Race - In renter-occupied housing - count (2010 Census),Householder Race - In renter-occupied housing - share (2010 Census),Householder who is White alone - count (2010 Census),Householder who is White alone - share (2010 Census),Householder who is Black or African American alone - count (2010 Census),Householder who is Black or African American alone - share (2010 Census),Householder who is American Indian and Alaska Native alone - count (2010 Census),Householder who is American Indian and Alaska Native alone - share (2010 Census),Householder who is Asian alone - count (2010 Census),Householder who is Asian alone - share (2010 Census),Householder who is Native Hawaiian and Other Pacific Islander alone - count (2010 Census),Householder who is Native Hawaiian and Other Pacific Islander alone - share (2010 Census),Householder who is Some Other Race alone - count (2010 Census),Householder who is Some Other Race alone - share (2010 Census),Householder who is Two or More Races - count (2010 Census),Householder who is Two or More Races - share (2010 Census),Householder who is White alone - count (2010 Census),Householder who is White alone - share (2010 Census),Householder who is Black or African American alone - count (2010 Census),Householder who is Black or African American alone - share (2010 Census),Householder who is American Indian and Alaska Native alone - count (2010 Census),Householder who is American Indian and Alaska Native alone - share (2010 Census),Householder who is Asian alone - count (2010 Census),Householder who is Asian alone - share (2010 Census),Householder who is Native Hawaiian and Other Pacific Islander alone - count (2010 Census),Householder who is Native Hawaiian and Other Pacific Islander alone - share (2010 Census),Householder who is Some Other Race alone - count (2010 Census),Householder who is Some Other Race alone - share (2010 Census),Householder who is Two or More Races - count (2010 Census),Householder who is Two or More Races - share (2010 Census),Household Size - In owner-occupied housing - count (2010 Census),Household Size - In owner-occupied housing - share (2010 Census),Household Size - In renter-occupied housing - count (2010 Census),Household Size - In renter-occupied housing - share (2010 Census),1-person household - count (2010 Census),1-person household - share (2010 Census),2-person household - count (2010 Census),2-person household - share (2010 Census),3-person household - count (2010 Census),3-person household - share (2010 Census),4-person household - count (2010 Census),4-person household - share (2010 Census),5-person household - count (2010 Census),5-person household - share (2010 Census),6-person household - count (2010 Census),6-person household - share (2010 Census),7-or-more-person household - count (2010 Census),7-or-more-person household - share (2010 Census),1-person household - count (2010 Census),1-person household - share (2010 Census),2-person household - count (2010 Census),2-person household - share (2010 Census),3-person household - count (2010 Census),3-person household - share (2010 Census),4-person household - count (2010 Census),4-person household - share (2010 Census),5-person household - count (2010 Census),5-person household - share (2010 Census),6-person household - count (2010 Census),6-person household - share (2010 Census),7-or-more-person household - count (2010 Census),7-or-more-person household - share (2010 Census),Total Households (Occupied Units) - Total Households (Occupied Units) - count (2010 Census),Total Households (Occupied Units) - Total Households (Occupied Units) - share (2010 Census),Owned and Rented Housing - Owner-occupied - count (2010 Census),Owned and Rented Housing - Owner-occupied - share (2010 Census),Owned and Rented Housing - Renter-occupied - count (2010 Census),Owned and Rented Housing - Renter-occupied - share (2010 Census),With children under 18 years - count (2010 Census),With children under 18 years - share (2010 Census),Average owner-occupied household size - count (2010 Census),Average owner-occupied household size - share (2010 Census),With children under 18 years - count (2010 Census),With children under 18 years - share (2010 Census),Average renter-occupied household size - count (2010 Census),Average renter-occupied household size - share (2010 Census),Housing Units - All housing units - count (2010 Census),Housing Units - All housing units - share (2010 Census),Vacant housing units - count (2010 Census),Vacant housing units - share (2010 Census),Occupied housing units - count (2010 Census),Occupied housing units - share (2010 Census),Population in occupied housing units - count (2010 Census),Population in occupied housing units - share (2010 Census),Population in occupied housing units - count (2010 Census),Population in occupied housing units - share (2010 Census),Average household size - count (2010 Census),Average household size - share (2010 Census),Home mortgages or loans - Specified owner-occupied units - count (2010 Census),Home mortgages or loans - Specified owner-occupied units - share (2010 Census),Owned with a mortgage or loan - count (2010 Census),Owned with a mortgage or loan - share (2010 Census),Owned free and clear - count (2010 Census),Owned free and clear - share (2010 Census),Total population - Total - count (2010 Census),Total population - Total - share (2010 Census),Under 5 years - count (2010 Census),Under 5 years - share (2010 Census),5 to 9 years - count (2010 Census),5 to 9 years - share (2010 Census),10 to 14 years - count (2010 Census),10 to 14 years - share (2010 Census),15 to 17 years - count (2010 Census),15 to 17 years - share (2010 Census),18 to 19 years - count (2010 Census),18 to 19 years - share (2010 Census),20 to 24 years - count (2010 Census),20 to 24 years - share (2010 Census),25 to 34 years - count (2010 Census),25 to 34 years - share (2010 Census),35 to 44 years - count (2010 Census),35 to 44 years - share (2010 Census),45 to 54 years - count (2010 Census),45 to 54 years - share (2010 Census),55 to 64 years - count (2010 Census),55 to 64 years - share (2010 Census),65 to 74 years - count (2010 Census),65 to 74 years - share (2010 Census),75 to 79 years - count (2010 Census),75 to 79 years - share (2010 Census),80 to 84 years - count (2010 Census),80 to 84 years - share (2010 Census),85 years and over - count (2010 Census),85 years and over - share (2010 Census),17 years and younger - count (2010 Census),17 years and younger - share (2010 Census),18-64 years - count (2010 Census),18-64 years - share (2010 Census),65 years and older - count (2010 Census),65 years and older - share (2010 Census),Gender and age - Male - count (2010 Census),Gender and age - Male - share (2010 Census),Gender and age - Female - count (2010 Census),Gender and age - Female - share (2010 Census),Composition of Households - Family households - count (2010 Census),Composition of Households - Family households - share (2010 Census),Composition of Households - Nonfamily households - count (2010 Census),Composition of Households - Nonfamily households - share (2010 Census),Husband-wife family - count (2010 Census),Husband-wife family - share (2010 Census),Husband-wife family - count (2010 Census),Husband-wife family - share (2010 Census),Composition of Households - Total Households - count (2010 Census),Composition of Households - Total Households - share (2010 Census),Householder Ages - In Family Households - count (2010 Census),Householder Ages - In Family Households - share (2010 Census),Householder Ages - In Non-Family Households - count (2010 Census),Householder Ages - In Non-Family Households - share (2010 Census),Householder 15 to 24 years - count (2010 Census),Householder 15 to 24 years - share (2010 Census),Householder 25 to 34 years - count (2010 Census),Householder 25 to 34 years - share (2010 Census),Householder 35 to 44 years - count (2010 Census),Householder 35 to 44 years - share (2010 Census),Householder 45 to 54 years - count (2010 Census),Householder 45 to 54 years - share (2010 Census),Householder 55 to 64 years - count (2010 Census),Householder 55 to 64 years - share (2010 Census),Householder 65 to 74 years - count (2010 Census),Householder 65 to 74 years - share (2010 Census),Householder 75 to 84 years - count (2010 Census),Householder 75 to 84 years - share (2010 Census),Householder 85 years and over - count (2010 Census),Householder 85 years and over - share (2010 Census),Householder 15 to 24 years - count (2010 Census),Householder 15 to 24 years - share (2010 Census),Householder 25 to 34 years - count (2010 Census),Householder 25 to 34 years - share (2010 Census),Householder 35 to 44 years - count (2010 Census),Householder 35 to 44 years - share (2010 Census),Householder 45 to 54 years - count (2010 Census),Householder 45 to 54 years - share (2010 Census),Householder 55 to 64 years - count (2010 Census),Householder 55 to 64 years - share (2010 Census),Householder 65 to 74 years - count (2010 Census),Householder 65 to 74 years - share (2010 Census),Householder 75 to 84 years - count (2010 Census),Householder 75 to 84 years - share (2010 Census),Householder 85 years and over - count (2010 Census),Householder 85 years and over - share (2010 Census),Household size - Family Households - count (2010 Census),Household size - Family Households - share (2010 Census),Household size - Non-family households - count (2010 Census),Household size - Non-family households - share (2010 Census),2-person household - count (2010 Census),2-person household - share (2010 Census),3-person household - count (2010 Census),3-person household - share (2010 Census),4-person household - count (2010 Census),4-person household - share (2010 Census),5-person household - count (2010 Census),5-person household - share (2010 Census),6-person household - count (2010 Census),6-person household - share (2010 Census),7-or-more-person household - count (2010 Census),7-or-more-person household - share (2010 Census),1-person household - count (2010 Census),1-person household - share (2010 Census),2-person household - count (2010 Census),2-person household - share (2010 Census),3-person household - count (2010 Census),3-person household - share (2010 Census),4-person household - count (2010 Census),4-person household - share (2010 Census),5-person household - count (2010 Census),5-person household - share (2010 Census),6-person household - count (2010 Census),6-person household - share (2010 Census),7-or-more-person household - count (2010 Census),7-or-more-person household - share (2010 Census),Total Households (Occupied Units) - Total Households (Occupied Units) - count (2010 Census),Total Households (Occupied Units) - Total Households (Occupied Units) - share (2010 Census),Race and Ethnicity - White alone - count (2010 Census),Race and Ethnicity - White alone - share (2010 Census),Race and Ethnicity - Of Color - count (2010 Census),Race and Ethnicity - Of Color - share (2010 Census),Race and Ethnicity - Hispanic or Latino - count (2010 Census),Race and Ethnicity - Hispanic or Latino - share (2010 Census),Families - All Families - count (2010 Census),Families - All Families - share (2010 Census),Families - Average Family Size - count (2010 Census),Families - Average Family Size - share (2010 Census),Population in Families - count (2010 Census),Population in Families - share (2010 Census),Population under age 18 - count (2010 Census),Population under age 18 - share (2010 Census),Black or African American alone - count (2010 Census),Black or African American alone - share (2010 Census),American Indian and Alaska Native alone - count (2010 Census),American Indian and Alaska Native alone - share (2010 Census),Asian or Pacific Islander alone - count (2010 Census),Asian or Pacific Islander alone - share (2010 Census),Some Other Race alone - count (2010 Census),Some Other Race alone - share (2010 Census),Two or More Races - count (2010 Census),Two or More Races - share (2010 Census)
hood,144,Mid-City Industrial,Minneapolis,50,0.561797753,31,0.348314607,8,0.08988764,31,0.348314607,27,0.303370787,31,0.348314607,4,0.04494382,8,0.08988764,15,0.168539326,12,0.134831461,50,0.561797753,85,0.95505618,4,0.04494382,10,0.112359551,5,0.056179775,0,0,0,0,6,0.06741573,14,0.157303371,2,0.02247191,11,0.123595506,4,0.04494382,6,0.06741573,3,0.033707865,0,0,2,0.02247191,9,0.101123596,2,0.02247191,3,0.033707865,8,0.08988764,1,0.011235955,0,0,3,0.033707865,14,0.157303371,11,0.123595506,10,0.112359551,9,0.101123596,8,0.08988764,82,0.921348315,3,0.033707865,0,0,4,0.04494382,0,0,0,0,89,1,115,,29,,107,0.930434783,3,0.026086957,0,0,5,0.043478261,0,0,0,0,0,0,23,0.793103448,1,0.034482759,0,0,4,0.137931034,0,0,0,0,1,0.034482759,115,,29,,71,0.617391304,42,0.365217391,2,0.017391304,0,0,0,0,0,0,0,0,13,0.448275862,13,0.448275862,0,0,2,0.068965517,1,0.034482759,0,0,0,0,144,,115,0.798611111,29,0.201388889,1,0.006944444,1.401652162,,0,0,1.795172362,,180,,36,0.2,144,0.8,213,,213,,1.480277797,,115,1,106,0.92173913,9,0.07826087,213,1,0,0,0,0,1,0.004694836,1,0.004694836,2,0.009389671,35,0.164319249,85,0.399061033,37,0.17370892,32,0.150234742,16,0.075117371,3,0.014084507,1,0.004694836,0,0,0,0,2,0.009389671,207,0.971830986,4,0.018779343,116,0.544600939,97,0.455399061,31,0.215277778,113,0.784722222,27,0.1875,27,0.1875,144,1,31,,113,,2,0.064516129,10,0.322580645,4,0.129032258,12,0.387096774,1,0.032258065,2,0.064516129,0,0,0,0,16,0.14159292,50,0.442477876,23,0.203539823,12,0.10619469,11,0.097345133,0,0,1,0.008849558,0,0,31,1,113,1,29,0.935483871,2,0.064516129,0,0,0,0,0,0,0,0,84,0.743362832,26,0.230088496,0,0,2,0.017699115,1,0.008849558,0,0,0,0,144,,189,0.887323944,19,0.089201878,5,0.023474178,31,,2.066129008,,64,,2,0.03125,5,0.023474178,0,0,14,0.0657277,0,0,0,0
