index,Grid,Block,For_Address,Latitude,Longitude,Fail,index1
24,91.0,12x university av w,"120 University Ave W, St Paul, MN 55103, USA",44.9558426,-93.1058867,True,20
25,91.0,12x winter st,"120 Winter St, St Paul, MN 55103, USA",44.9597872,-93.10505189999999,True,21
26,91.0,123x beech st,"1230 Beech St, St Paul, MN 55106, USA",44.9620021,-93.0486296,False,22
27,91.0,13x charles av,"130 Charles Ave, St Paul, MN 55103, USA",44.9575896,-93.105497,True,23
28,91.0,13x sherburne av,"130 Sherburne Ave, St Paul, MN 55103, USA",44.9568498,-93.1054635,True,24
29,91.0,141x carling dr,"1410 Carling Dr, St Paul, MN 55108, USA",44.97271019999999,-93.15886139999999,False,25
30,91.0,15x pennsylvania av w,"150 W Pennsylvania Ave, St Paul, MN 55103, USA",44.9605179,-93.1050729,True,26
31,91.0,158x montana av e,"1580 Montana Ave E, St Paul, MN 55106, USA",44.9872569,-93.03376960000001,False,27
32,91.0,16x pennsylvania av w,"160 W Pennsylvania Ave, St Paul, MN 55103, USA",44.960453,-93.10530089999999,True,28
33,91.0,163x charles av,"1630 Charles Ave, St Paul, MN 55104, USA",44.9572781,-93.1691587,False,29
34,91.0,17x pennsylvania av w,"170 W Pennsylvania Ave, St Paul, MN 55103, USA",44.960424,-93.10555660000001,True,30
35,91.0,18x pennsylvania av w,"180 W Pennsylvania Ave, St Paul, MN 55103, USA",44.9604147,-93.10581529999999,True,31
36,91.0,2x charles av,"20 Charles Ave, St Paul, MN 55103, USA",44.9579804,-93.10031579999999,True,32
37,91.0,2x empire dr,"20 Empire Dr, St Paul, MN 55103, USA",44.9618872,-93.0984859,True,33
38,91.0,3x como av,"30 Como Ave, St Paul, MN 55103, USA",44.9587777,-93.1006831,True,34
39,91.0,3x empire dr,"30 Empire Dr, St Paul, MN 55103, USA",44.96189020000001,-93.098506,True,35
40,91.0,3x sherburne av,"30 Sherburne Ave, St Paul, MN 55155, USA",44.9566478,-93.1002659,True,36
41,91.0,3x winter st,"30 Winter St, St Paul, MN 55103, USA",44.95960909999999,-93.1008689,True,37
42,91.0,4x como av,"40 Como Ave, St Paul, MN 55103, USA",44.9589534,-93.1010829,True,38
43,91.0,4x empire dr,"40 Empire Dr, St Paul, MN 55103, USA",44.9619375,-93.1017837,True,39
44,91.0,4x university av w,"40 University Ave W, St Paul, MN 55103, USA",44.9558426,-93.1058867,True,40
45,91.0,4x winter st,"40 Winter St, St Paul, MN 55103, USA",44.9596632,-93.1011894,True,41
46,91.0,49x park st,"490 Park St, St Paul, MN 55103, USA",44.9561285,-93.1037566,True,42
47,91.0,5x pennsylvania av e,"50 W Pennsylvania Ave, St Paul, MN 55103, USA",44.9606248,-93.10128519999999,True,43
48,91.0,5xx rice st,"505 Rice St, St Paul, MN 55103, USA",44.9563843,-93.1062785,True,44
49,91.0,51x rice st,"510 Rice St, St Paul, MN 55103, USA",44.9568368,-93.10596749999999,True,45
50,91.0,52x park st,"520 Park St, St Paul, MN 55103, USA",44.9569941,-93.10302410000001,True,46
51,91.0,52x rice st,"520 Rice St, St Paul, MN 55103, USA",44.95708140000001,-93.1057642,True,47
52,91.0,53x rice st,"530 Rice St, St Paul, MN 55103, USA",44.9573307,-93.1057213,True,48
53,91.0,54x capitol bd,"540 N Capitol Blvd, St Paul, MN 55103, USA",44.958001,-93.10220699999999,True,49
54,91.0,54x rice st,"540 Rice St, St Paul, MN 55103, USA",44.9575836,-93.1057106,True,50
55,91.0,55x capitol bd,"550 N Capitol Blvd, St Paul, MN 55103, USA",44.9581367,-93.1022067,True,51
56,91.0,55x park st,"550 Park St, St Paul, MN 55103, USA",44.9579436,-93.10375119999999,True,52
57,91.0,55x rice st,"550 Rice St, St Paul, MN 55103, USA",44.958137,-93.1057123,True,53
58,91.0,57x park st,"570 Park St, St Paul, MN 55103, USA",44.9585952,-93.1037559,True,54
59,91.0,58x capitol bd,"580 N Capitol Blvd, St Paul, MN 55103, USA",44.9585441,-93.1022058,True,55
60,91.0,58x park st,"580 Park St, St Paul, MN 55103, USA",44.958921,-93.1037582,True,56
61,91.0,58x rice st,"580 Rice St, St Paul, MN 55103, USA",44.9586949,-93.10569939999999,True,57
62,91.0,59x capitol bd,"590 N Capitol Blvd, St Paul, MN 55103, USA",44.9591947,-93.1018205,True,58
63,91.0,59x laurel av,"590 Laurel Ave, St Paul, MN 55102, USA",44.9451633,-93.1250034,False,59
64,91.0,59x park st,"590 Park St, St Paul, MN 55103, USA",44.9591945,-93.1033968,True,60
65,91.0,6x como av,"60 Como Ave, St Paul, MN 55103, USA",44.958952,-93.1019767,True,61
66,91.0,6x empire dr,"60 Empire Dr, St Paul, MN 55103, USA",44.9612711,-93.10205069999999,True,62
67,91.0,60x capitol bd,"600 N Capitol Blvd, St Paul, MN 55103, USA",44.9595358,-93.10189199999999,True,63
68,91.0,60x park st,"600 Park St, St Paul, MN 55103, USA",44.959447,-93.10339599999999,True,64
69,91.0,60x rice st,"600 Rice St, St Paul, MN 55103, USA",44.9595543,-93.1056771,True,65
70,91.0,61x capitol bd,"610 N Capitol Blvd, St Paul, MN 55103, USA",44.95980369999999,-93.1017541,True,66
71,91.0,61x park st,"610 Park St, St Paul, MN 55103, USA",44.9599685,-93.1037533,True,67
72,91.0,61x rice st,"610 Rice St, St Paul, MN 55103, USA",44.95969729999999,-93.10567809999999,True,68
73,91.0,62x capitol bd,"620 N Capitol Blvd, St Paul, MN 55103, USA",44.9601093,-93.1016999,True,69
74,91.0,63x capitol bd,"630 N Capitol Blvd, St Paul, MN 55103, USA",44.9603421,-93.1017021,True,70
75,91.0,63x park st,"630 Park St, St Paul, MN 55103, USA",44.9603325,-93.1034128,True,71
76,91.0,64x rice st,"640 Rice St, St Paul, MN 55103, USA",44.9606554,-93.1059422,True,72
77,91.0,67x jackson st,"670 Jackson St, St Paul, MN 55130, USA",44.9573605,-93.09662019999999,False,73
78,91.0,68x jackson st,"680 Jackson St, St Paul, MN 55101, USA",44.9563417,-93.09727269999999,False,74
79,91.0,68x rice st,"680 Rice St, St Paul, MN 55103, USA",44.9622121,-93.10576619999999,True,75
80,91.0,7x como av,"70 Como Ave, St Paul, MN 55103, USA",44.958952,-93.10245979999999,True,76
81,91.0,7x pennsylvania av e,"70 W Pennsylvania Ave, St Paul, MN 55103, USA",44.9604548,-93.1021942,True,77
82,91.0,70x robert st n,"700 Robert St N, St Paul, MN 55103, USA",44.9562501,-93.0983145,True,78
85,91.0,72x jackson st,"720 Jackson St, St Paul, MN 55130, USA",44.9601419,-93.0981443,False,79
88,91.0,74x capitol ht,"740 Capitol Heights, St Paul, MN 55103, USA",44.9577661,-93.0989747,True,80
89,91.0,75x capitol bd,"750 N Capitol Blvd, St Paul, MN 55103, USA",44.9604226,-93.1022034,True,81
90,91.0,75x jackson st,"750 Jackson St, St Paul, MN 55117, USA",44.9618894,-93.0979926,True,82
91,91.0,75x sherburne av,"750 Sherburne Ave, St Paul, MN 55104, USA",44.95643140000001,-93.13195859999999,False,83
100,91.0,8x empire dr,"80 Empire Dr, St Paul, MN 55103, USA",44.9619051,-93.0986064,True,84
101,91.0,8x pennsylvania av w,"80 W Pennsylvania Ave, St Paul, MN 55103, USA",44.9604575,-93.1027364,True,85
102,91.0,8x winter st,"80 Winter St, St Paul, MN 55103, USA",44.9598022,-93.10299909999999,True,86
104,91.0,80x cedar st,"800 Cedar St, St Paul, MN 55103, USA",44.9587827,-93.1006756,True,87
105,91.0,81x capitol bd,"810 N Capitol Blvd, St Paul, MN 55103, USA",44.9604226,-93.1022034,True,88
109,91.0,9x empire dr,"90 Empire Dr, St Paul, MN 55103, USA",44.961908,-93.0986265,True,89
110,91.0,9x pennsylvania av w,"90 W Pennsylvania Ave, St Paul, MN 55103, USA",44.96046020000001,-93.1032786,True,90
