index,Grid,Block,For_Address,Latitude,Longitude,Fail,index1
23,92.0,17x mtairy st,"170 E Mt Airy St, St Paul, MN 55130, USA",44.9588365,-93.0940191,True,23
24,92.0,17x pennsylvania av e,"170 Pennsylvania Ave E, St Paul, MN 55117, USA",44.9617657,-93.0930271,True,24
25,92.0,18x acker st e,"180 Acker St E, St Paul, MN 55117, USA",44.9641556,-93.09296359999999,True,25
26,92.0,18x arch st e,"180 Arch St, St Paul, MN 55130, USA",44.9606563,-93.092897,True,26
27,92.0,18x mtairy st,"180 E Mt Airy St, St Paul, MN 55130, USA",44.9587841,-93.0933601,True,27
28,92.0,18x pennsylvania av e,"180 Pennsylvania Ave E, St Paul, MN 55117, USA",44.9617499,-93.09279819999999,True,28
29,92.0,18x university av e,"180 University Ave E, St Paul, MN 55101, USA",44.9573026,-93.0937132,True,29
30,92.0,19x acker st e,"190 Acker St E, St Paul, MN 55117, USA",44.9640878,-93.09244199999999,True,30
31,92.0,19x arch st e,"190 Arch St, St Paul, MN 55130, USA",44.9607672,-93.0927822,True,31
32,92.0,19x mtairy st,"190 E Mt Airy St, St Paul, MN 55130, USA",44.9586706,-93.0928888,True,32
33,92.0,19x pennsylvania av e,"190 Pennsylvania Ave E, St Paul, MN 55117, USA",44.9616768,-93.0924965,True,33
34,92.0,2x mtairy st,"20 E Mt Airy St, St Paul, MN 55130, USA",44.959202,-93.09829049999999,True,34
35,92.0,20x acker st e,"200 Acker St E, St Paul, MN 55117, USA",44.964043,-93.09209,True,35
36,92.0,20x arch st e,"200 Arch St, St Paul, MN 55130, USA",44.9602092,-93.0928235,True,36
37,92.0,20x mtairy st,"200 E Mt Airy St, St Paul, MN 55130, USA",44.9588092,-93.0925104,True,37
38,92.0,20x university av e,"200 University Ave E, St Paul, MN 55101, USA",44.9566548,-93.09521649999999,True,38
39,92.0,21x arch st e,"210 Arch St, St Paul, MN 55130, USA",44.9598367,-93.09199079999999,True,39
40,92.0,21x mtairy st,"210 E Mt Airy St, St Paul, MN 55130, USA",44.9586027,-93.0918517,True,40
41,92.0,23x university av e,"230 University Ave E, St Paul, MN 55101, USA",44.9573191,-93.09367619999999,True,41
42,92.0,26x university av e,"260 University Ave E, St Paul, MN 55101, USA",44.9575661,-93.0935229,True,42
43,92.0,28x university av e,"280 University Ave E, St Paul, MN 55101, USA",44.9577672,-93.09276,True,43
44,92.0,29x phalen bd,"290 Phalen Blvd, St Paul, MN 55130, USA",44.9611289,-93.0897804,True,44
45,92.0,3x mtairy st,"30 E Mt Airy St, St Paul, MN 55130, USA",44.9591811,-93.0980493,True,45
46,92.0,30x phalen bd,"300 Phalen Blvd, St Paul, MN 55130, USA",44.9611301,-93.08971950000002,True,46
47,92.0,31x phalen bd,"310 Phalen Blvd, St Paul, MN 55130, USA",44.9611301,-93.08971950000002,True,47
48,92.0,31x university av e,"310 University Ave E, St Paul, MN 55130, USA",44.9575849,-93.08994179999999,True,48
49,92.0,33x university av e,"330 University Ave E, St Paul, MN 55130, USA",44.9575802,-93.0896558,True,49
50,92.0,35x university av e,"350 University Ave E, St Paul, MN 55130, USA",44.957375,-93.089128,True,50
51,92.0,37x phalen bd,"370 Phalen Blvd, St Paul, MN 55130, USA",44.9652123,-93.0823052,True,51
52,92.0,38x phalen bd,"380 Phalen Blvd, St Paul, MN 55130, USA",44.9652123,-93.0823052,True,52
53,92.0,38x university av e,"380 University Ave E, St Paul, MN 55130, USA",44.9575941,-93.0888803,True,53
54,92.0,4x mtairy st,"40 E Mt Airy St, St Paul, MN 55130, USA",44.959157,-93.09777129999999,True,54
55,92.0,40x phalen bd,"400 Phalen Blvd, St Paul, MN 55130, USA",44.9652123,-93.0823052,True,55
56,92.0,40x university av e,"400 University Ave E, St Paul, MN 55130, USA",44.957578,-93.08707,True,56
57,92.0,43x university av e,"430 University Ave E, St Paul, MN 55130, USA",44.9576405,-93.08684869999999,True,57
58,92.0,5x mtairy st,"50 E Mt Airy St, St Paul, MN 55130, USA",44.95887,-93.09731649999999,True,58
59,92.0,57x lorient st,"570 L'Orient St, St Paul, MN 55117, USA",44.9786605,-93.0902025,True,59
60,92.0,57x olive st,"570 Olive St, St Paul, MN 55101, USA",44.9566936,-93.0875429,True,60
61,92.0,58x olive st,"580 Olive St, St Paul, MN 55101, USA",44.95682060000001,-93.08754239999999,True,61
62,92.0,59x lorient st,"590 L'Orient St, St Paul, MN 55117, USA",44.9786605,-93.0902025,True,62
63,92.0,59x olive st,"590 Olive St, St Paul, MN 55101, USA",44.9569477,-93.0875418,True,63
64,92.0,6x mtairy st,"60 E Mt Airy St, St Paul, MN 55130, USA",44.9588223,-93.096994,True,64
65,92.0,60x linden st,"600 Linden St, St Paul, MN 55130, USA",44.9592258,-93.0948153,True,65
66,92.0,60x lorient st,"600 L'Orient St, St Paul, MN 55117, USA",44.9786605,-93.0902025,True,66
67,92.0,60x olive st,"600 Olive St, St Paul, MN 55130, USA",44.9578273,-93.0875495,True,67
68,92.0,60x wales st,"600 Wales St, St Paul, MN 55130, USA",44.959353,-93.09724229999999,True,68
69,92.0,6xx lorient st,"605 L'Orient St, St Paul, MN 55130, USA",44.95933480000001,-93.0915131,True,69
71,92.0,61x lorient st,"610 L'Orient St, St Paul, MN 55117, USA",44.9786605,-93.0902025,True,70
72,92.0,61x mississippi st,"610 Mississippi St, St Paul, MN 55130, USA",44.9597561,-93.09003059999999,True,71
73,92.0,61x olive st,"610 Olive St, St Paul, MN 55130, USA",44.9578329,-93.0875496,True,72
74,92.0,61x wales st,"610 Wales St, St Paul, MN 55130, USA",44.9596423,-93.0969006,True,73
76,92.0,62x olive st,"620 Olive St, St Paul, MN 55130, USA",44.9578386,-93.0875496,True,74
77,92.0,62x wales st,"620 Wales St, St Paul, MN 55130, USA",44.9599377,-93.0968298,True,75
78,92.0,63x linden st,"630 Linden St, St Paul, MN 55130, USA",44.9598856,-93.0947439,True,76
79,92.0,63x wales st,"630 Wales St, St Paul, MN 55130, USA",44.9600799,-93.0968159,True,77
80,92.0,64x john st,"640 N John St, St Paul, MN 55130, USA",44.9584266,-93.08577869999999,True,78
82,92.0,64x olive st,"640 Olive St, St Paul, MN 55130, USA",44.9582097,-93.08703670000001,True,79
84,92.0,65x olive st,"650 Olive St, St Paul, MN 55130, USA",44.9586164,-93.0870133,True,80
85,92.0,66x john st,"660 N John St, St Paul, MN 55130, USA",44.9585067,-93.0857789,True,81
86,92.0,66x olive st,"660 Olive St, St Paul, MN 55130, USA",44.9588873,-93.0870102,True,82
87,92.0,68x jackson st,"680 Jackson St, St Paul, MN 55101, USA",44.9563417,-93.09727269999999,True,83
88,92.0,68x olive st,"680 Olive St, St Paul, MN 55130, USA",44.9591688,-93.08753449999999,True,84
89,92.0,69x jackson st,"690 Jackson St, St Paul, MN 55130, USA",44.9587295,-93.0975812,True,85
90,92.0,69x lorient st,"690 L'Orient St, St Paul, MN 55117, USA",44.9786605,-93.0902025,True,86
91,92.0,7x mtairy st,"70 E Mt Airy St, St Paul, MN 55130, USA",44.9590738,-93.09664990000002,True,87
92,92.0,70x olive st,"700 Olive St, St Paul, MN 55130, USA",44.959779,-93.087066,True,88
93,92.0,71x jackson st,"710 Jackson St, St Paul, MN 55130, USA",44.9597902,-93.09821769999999,True,89
94,92.0,71x lorient st,"710 L'Orient St, St Paul, MN 55117, USA",44.9786605,-93.0902025,True,90
95,92.0,71x olive st,"710 Olive St, St Paul, MN 55130, USA",44.9600318,-93.0868307,True,91
96,92.0,72x jackson st,"720 Jackson St, St Paul, MN 55130, USA",44.9601419,-93.0981443,True,92
97,92.0,72x lorient st,"720 L'Orient St, St Paul, MN 55117, USA",44.9786605,-93.0902025,True,93
98,92.0,72x olive st,"720 Olive St, St Paul, MN 55130, USA",44.9602748,-93.0867111,True,94
99,92.0,73x olive st,"730 Olive St, St Paul, MN 55130, USA",44.9601618,-93.0863488,True,95
100,92.0,74x olive st,"740 Olive St, St Paul, MN 55130, USA",44.9600172,-93.08644129999999,True,96
101,92.0,8x mtairy st,"80 E Mt Airy St, St Paul, MN 55130, USA",44.9590453,-93.0964647,True,97
102,92.0,9x arch st e,"90 Arch St, St Paul, MN 55130, USA",44.9601276,-93.096566,True,98
103,92.0,9x mtairy st,"90 E Mt Airy St, St Paul, MN 55130, USA",44.9590152,-93.0962919,True,99
104,92.0,97x 3 st e,"970 3rd St E, St Paul, MN 55106, USA",44.9565667,-93.0595958,False,100
