Block,For_Address,Latitude,Longitude
120x minnehaha av w,"1200 W Minnehaha Ave, St Paul, MN 55104, USA",44.9627595,-93.1509319
120x sherburne av,"1200 Sherburne Ave, St Paul, MN 55104, USA",44.9564605,-93.1508498
120x thomas av,"1200 Thomas Ave W, St Paul, MN 55104, USA",44.959169200000005,-93.1508497
120x university av w,"1200 University Ave W, St Paul, MN 55104, USA",44.9553739,-93.15077070000001
120x vanburen av,"1200 Van Buren Ave, St Paul, MN 55104, USA",44.9618455,-93.1508319
121x bigelow av,"1210 Bigelow Ln, St Paul, MN 55104, USA",44.952413299999996,-93.1506306
121x blair av,"1210 Blair Ave, St Paul, MN 55104, USA",44.9609657,-93.1512457
121x charles av,"1210 Charles Ave, St Paul, MN 55104, USA",44.9573593,-93.1512418
121x galtier st,"1210 Galtier St, St Paul, MN 55117, USA",44.9776564,-93.1110423
121x lafond av,"1210 Lafond Ave, St Paul, MN 55104, USA",44.9600555,-93.1512241
121x marshall av,"1210 Marshall Ave, St Paul, MN 55104, USA",44.9482941,-93.1512618
121x sherburne av,"1210 Sherburne Ave, St Paul, MN 55104, USA",44.95644859999999,-93.1512422
121x thomas av,"1210 Thomas Ave W, St Paul, MN 55104, USA",44.9591443,-93.1512417
121x university av w,"1210 University Ave W, St Paul, MN 55104, USA",44.9553653,-93.1511376
121x vanburen av,"1210 Van Buren Ave, St Paul, MN 55104, USA",44.961877,-93.151228
122x blair av,"1220 Blair Ave, St Paul, MN 55104, USA",44.960946299999996,-93.1519514
122x charles av,"1220 Charles Ave, St Paul, MN 55104, USA",44.9573399,-93.1519475
122x edmund av,"1220 Edmund Ave W, St Paul, MN 55104, USA",44.9584578,-93.1517697
122x lafond av,"1220 Lafond Ave, St Paul, MN 55104, USA",44.96026630000001,-93.15176629999999
122x marshall av,"1220 Marshall Ave, St Paul, MN 55104, USA",44.948529799999996,-93.151946
122x minnehaha av w,"1220 W Minnehaha Ave, St Paul, MN 55104, USA",44.96284259999999,-93.151885
122x sherburne av,"1220 Sherburne Ave, St Paul, MN 55104, USA",44.95644679999999,-93.1519675
122x thomas av,"1220 Thomas Ave W, St Paul, MN 55104, USA",44.9593633,-93.1517699
122x university av w,"1220 University Ave W, St Paul, MN 55104, USA",44.9556186,-93.151719
122x vanburen av,"1220 Van Buren Ave, St Paul, MN 55104, USA",44.9620713,-93.1517637
123x beech st,"1230 Beech St, St Paul, MN 55106, USA",44.9620021,-93.0486296
123x blair av,"1230 Blair Ave, St Paul, MN 55104, USA",44.960974,-93.1522691
123x carroll av,"1230 Carroll Ave, St Paul, MN 55104, USA",44.95027,-93.1525531
123x charles av,"1230 Charles Ave, St Paul, MN 55104, USA",44.9573323,-93.1522219
123x edmund av,"1230 Edmund Ave W, St Paul, MN 55104, USA",44.9582424,-93.15224350000001
123x lafond av,"1230 Lafond Ave, St Paul, MN 55104, USA",44.9600638,-93.1522475
123x minnehaha av w,"1230 W Minnehaha Ave, St Paul, MN 55104, USA",44.9627419,-93.1523092
123x sherburne av,"1230 Sherburne Ave, St Paul, MN 55104, USA",44.956458000000005,-93.1522223
123x thomas av,"1230 Thomas Ave W, St Paul, MN 55104, USA",44.9591349,-93.15224350000001
123x university av w,"1230 University Ave W, St Paul, MN 55104, USA",44.95526359999999,-93.15226190000001
123x vanburen av,"1230 Van Buren Ave, St Paul, MN 55104, USA",44.96185000000001,-93.1522083
124x blair av,"1240 Blair Ave, St Paul, MN 55104, USA",44.9609621,-93.1527004
124x carroll av,"1240 Carroll Ave, St Paul, MN 55104, USA",44.9502706,-93.1527775
124x charles av,"1240 Charles Ave, St Paul, MN 55104, USA",44.95732839999999,-93.15265500000001
124x edmund av,"1240 Edmund Ave W, St Paul, MN 55104, USA",44.9582469,-93.1526241
124x lafond av,"1240 Lafond Ave, St Paul, MN 55104, USA",44.9600407,-93.1526393
124x minnehaha av w,"1240 W Minnehaha Ave, St Paul, MN 55104, USA",44.9627396,-93.1526253
124x sherburne av,"1240 Sherburne Ave, St Paul, MN 55104, USA",44.9564532,-93.152634
124x stanthony av,"1240 St Anthony Ave, St Paul, MN 55104, USA",44.95225070000001,-93.152712
124x thomas av,"1240 Thomas Ave W, St Paul, MN 55104, USA",44.959122,-93.152714
124x university av w,"1240 University Ave W, St Paul, MN 55104, USA",44.95526280000001,-93.1525808
124x vanburen av,"1240 Van Buren Ave, St Paul, MN 55104, USA",44.961853399999995,-93.1526237
125x blair av,"1250 Blair Ave, St Paul, MN 55104, USA",44.9609534,-93.1530141
125x carroll av,"1250 Carroll Ave, St Paul, MN 55104, USA",44.9502712,-93.1530019
125x charles av,"1250 Charles Ave, St Paul, MN 55104, USA",44.957347,-93.15301
125x concordia av,"1250 Concordia Ave, St Paul, MN 55104, USA",44.950989,-93.1536257
125x donohue av,"1250 Donohue Ave, St Paul, MN 55104, USA",44.95346490000001,-93.153977
125x edmund av,"1250 Edmund Ave W, St Paul, MN 55104, USA",44.9582571,-93.1530316
125x lafond av,"1250 Lafond Ave, St Paul, MN 55104, USA",44.960042200000004,-93.1530316
125x sherburne av,"1250 Sherburne Ave, St Paul, MN 55104, USA",44.9564729,-93.1530064
125x vanburen av,"1250 Van Buren Ave, St Paul, MN 55104, USA",44.96182839999999,-93.15299250000001
126x 4 st e,"1260 4th St E, St Paul, MN 55106, USA",44.95835220000001,-93.047311
126x carroll av,"1260 Carroll Ave, St Paul, MN 55104, USA",44.950271799999996,-93.15322629999999
126x charles av,"1260 Charles Ave, St Paul, MN 55104, USA",44.9573245,-93.1534001
126x donohue av,"1260 Donohue Ave, St Paul, MN 55104, USA",44.9534648,-93.1540322
126x hazelwood st,"1260 Hazelwood St, St Paul, MN 55106, USA",44.9793619,-93.0353734
126x magnolia av e,"1260 Magnolia Ave E, St Paul, MN 55106, USA",44.97370309999999,-93.04727170000001
126x minnehaha av w,"1260 W Minnehaha Ave, St Paul, MN 55104, USA",44.962726700000005,-93.15344540000001
126x sherburne av,"1260 Sherburne Ave, St Paul, MN 55104, USA",44.9565106,-93.1536508
126x thomas av,"1260 Thomas Ave W, St Paul, MN 55104, USA",44.959114299999996,-93.1533914
126x university av w,"1260 University Ave W, St Paul, MN 55104, USA",44.95549949999999,-93.15330859999999
126x vanburen av,"1260 Van Buren Ave, St Paul, MN 55104, USA",44.9618477,-93.1533689
127x blair av,"1270 Blair Ave, St Paul, MN 55104, USA",44.960932899999996,-93.153759
127x charles av,"1270 Charles Ave, St Paul, MN 55104, USA",44.9573265,-93.15375490000001
127x edmund av,"1270 Edmund Ave W, St Paul, MN 55104, USA",44.958236600000006,-93.1537765
127x lafond av,"1270 Lafond Ave, St Paul, MN 55104, USA",44.960058000000004,-93.1537806
127x magnolia av e,"1270 Magnolia Ave E, St Paul, MN 55106, USA",44.9737173,-93.0469651
127x minnehaha av w,"1270 W Minnehaha Ave, St Paul, MN 55104, USA",44.962730799999996,-93.1538412
127x sherburne av,"1270 Sherburne Ave, St Paul, MN 55104, USA",44.9564513,-93.1537904
127x thomas av,"1270 Thomas Ave W, St Paul, MN 55104, USA",44.9591104,-93.15379420000001
127x university av w,"1270 University Ave W, St Paul, MN 55104, USA",44.9554981,-93.1536841
127x vanburen av,"1270 Van Buren Ave, St Paul, MN 55104, USA",44.96184419999999,-93.15374150000001
128x albemarle st,"1280 Albemarle St, St Paul, MN 55117, USA",44.9797404,-93.1068812
128x blair av,"1280 Blair Ave, St Paul, MN 55104, USA",44.96114420000001,-93.1543178
128x charles av,"1280 Charles Ave, St Paul, MN 55104, USA",44.95753850000001,-93.1543183
128x concordia av,"1280 Concordia Ave, St Paul, MN 55104, USA",44.9512928,-93.15437920000001
128x edmund av,"1280 Edmund Ave W, St Paul, MN 55104, USA",44.9584409,-93.1542351
128x lafond av,"1280 Lafond Ave, St Paul, MN 55104, USA",44.960020899999996,-93.1544648
128x minnehaha av w,"1280 W Minnehaha Ave, St Paul, MN 55104, USA",44.9629672,-93.1543047
128x sherburne av,"1280 Sherburne Ave, St Paul, MN 55104, USA",44.9566342,-93.1543166
128x thomas av,"1280 Thomas Ave W, St Paul, MN 55104, USA",44.9593471,-93.15432009999999
128x vanburen av,"1280 Van Buren Ave, St Paul, MN 55104, USA",44.9620517,-93.15431540000002
129x blair av,"1290 Blair Ave, St Paul, MN 55104, USA",44.9609412,-93.1547825
129x charles av,"1290 Charles Ave, St Paul, MN 55104, USA",44.95733370000001,-93.15481740000001
129x concordia av,"1290 Concordia Ave, St Paul, MN 55104, USA",44.9505667,-93.1554953
129x edmund av,"1290 Edmund Ave W, St Paul, MN 55104, USA",44.958438,-93.154702
129x lafond av,"1290 Lafond Ave, St Paul, MN 55104, USA",44.96002989999999,-93.1548
129x minnehaha av w,"1290 W Minnehaha Ave, St Paul, MN 55104, USA",44.9627626,-93.1547866
129x sherburne av,"1290 Sherburne Ave, St Paul, MN 55104, USA",44.9564232,-93.1548098
129x thomas av,"1290 Thomas Ave W, St Paul, MN 55104, USA",44.95913849999999,-93.1547608
129x vanburen av,"1290 Van Buren Ave, St Paul, MN 55104, USA",44.9618513,-93.1548042
12x arch st w,"120 Arch St, St Paul, MN 55130, USA",44.9602198,-93.09647710000002
12x charles av,"120 Charles Ave, St Paul, MN 55103, USA",44.957587200000006,-93.1050565
12x como av,"120 Como Ave, St Paul, MN 55103, USA",44.958733,-93.10488570000001
12x iowa av w,"120 Iowa Ave W, St Paul, MN 55117, USA",44.9889227,-93.1050099
12x pennsylvania av e,"120 Pennsylvania Ave E, St Paul, MN 55130, USA",44.9616258,-93.0950431
12x university av w,"120 University Ave W, St Paul, MN 55103, USA",44.955842600000004,-93.10588670000001
12x winter st,"120 Winter St, St Paul, MN 55103, USA",44.9597872,-93.1050519
12xx carroll av,"1200 Carroll Ave, St Paul, MN 55104, USA",44.950268200000004,-93.1518798
12xx stanthony av,"1200 St Anthony Ave, St Paul, MN 55104, USA",44.952228999999996,-93.1516919
12xx university av w,"1200 University Ave W, St Paul, MN 55104, USA",44.9553739,-93.15077070000001
130x blair av,"1300 Blair Ave, St Paul, MN 55104, USA",44.9608953,-93.1551778
130x charles av,"1300 Charles Ave, St Paul, MN 55104, USA",44.9573237,-93.1551971
130x edmund av,"1300 Edmund Ave W, St Paul, MN 55104, USA",44.958434999999994,-93.155175
130x sherburne av,"1300 Sherburne Ave, St Paul, MN 55104, USA",44.95641089999999,-93.1551822
130x university av w,"1300 University Ave W, St Paul, MN 55104, USA",44.9527377,-93.15569190000001
130x vanburen av,"1300 Van Buren Ave, St Paul, MN 55104, USA",44.96180500000001,-93.1551746
131x blair av,"1310 Blair Ave, St Paul, MN 55104, USA",44.9609195,-93.15556670000001
131x charles av,"1310 Charles Ave, St Paul, MN 55104, USA",44.95732049999999,-93.1556148
131x edmund av,"1310 Edmund Ave W, St Paul, MN 55104, USA",44.9584321,-93.1556481
131x sherburne av,"1310 Sherburne Ave, St Paul, MN 55104, USA",44.956402600000004,-93.1555547
131x thomas av,"1310 Thomas Ave W, St Paul, MN 55104, USA",44.9591438,-93.1555577
131x university av w,"1310 University Ave W, St Paul, MN 55104, USA",44.954706200000004,-93.15598270000001
131x vanburen av,"1310 Van Buren Ave, St Paul, MN 55104, USA",44.961830799999994,-93.15554920000001
132x bush av,"1320 Bush Ave, St Paul, MN 55106, USA",44.9647326,-93.0448428
132x charles av,"1320 Charles Ave, St Paul, MN 55104, USA",44.957317700000004,-93.1559636
132x lafond av,"1320 Lafond Ave, St Paul, MN 55104, USA",44.96000610000001,-93.1559194
132x marshall av,"1320 Marshall Ave, St Paul, MN 55104, USA",44.948192999999996,-93.155928
132x minnehaha av w,"1320 W Minnehaha Ave, St Paul, MN 55104, USA",44.9627644,-93.1560455
132x sherburne av,"1320 Sherburne Ave, St Paul, MN 55104, USA",44.956405100000005,-93.1559662
132x thomas av,"1320 Thomas Ave W, St Paul, MN 55104, USA",44.95911539999999,-93.1559586
132x university av w,"1320 University Ave W, St Paul, MN 55104, USA",44.954705700000005,-93.1562668
132x vanburen av,"1320 Van Buren Ave, St Paul, MN 55104, USA",44.961801799999996,-93.15596740000001
133x blair av,"1330 Blair Ave, St Paul, MN 55104, USA",44.9608576,-93.1564688
133x edgerton st,"1330 Edgerton St, St Paul, MN 55130, USA",44.981392,-93.0757713
133x edmund av,"1330 Edmund Ave W, St Paul, MN 55104, USA",44.9584263,-93.1565942
133x minnehaha av w,"1330 W Minnehaha Ave, St Paul, MN 55104, USA",44.96275929999999,-93.1564306
133x sherburne av,"1330 Sherburne Ave, St Paul, MN 55104, USA",44.9564023,-93.1563382
133x thomas av,"1330 Thomas Ave W, St Paul, MN 55104, USA",44.959113200000004,-93.1563993
133x university av w,"1330 University Ave W, St Paul, MN 55104, USA",44.9547052,-93.1565508
133x vanburen av,"1330 Van Buren Ave, St Paul, MN 55104, USA",44.9618092,-93.1563335
134x arona st,"1340 Arona St, St Paul, MN 55108, USA",44.9816364,-93.1641104
134x marshall av,"1340 Marshall Ave, St Paul, MN 55104, USA",44.9482174,-93.1567084
135x carroll av,"1350 Carroll Ave, St Paul, MN 55104, USA",44.9502742,-93.154124
137x coach rd,"1370 Coach Rd, St Paul, MN 55108, USA",44.9730245,-93.15737260000002
137x phalen bd,"1370 Phalen Blvd, St Paul, MN 55106, USA",44.975399200000005,-93.0415846
139x virginia st,"1390 Virginia St, St Paul, MN 55117, USA",44.97909569999999,-93.1148292
13x 9 st e,"130 9th St E, St Paul, MN 55101, USA",44.9505608,-93.0933243
13x charles av,"130 Charles Ave, St Paul, MN 55103, USA",44.9575896,-93.105497
13x sherburne av,"130 Sherburne Ave, St Paul, MN 55103, USA",44.95684979999999,-93.1054635
13xx university av w,"1300 University Ave W, St Paul, MN 55104, USA",44.9527377,-93.15569190000001
140x barclay st,"1400 Barclay St, St Paul, MN 55106, USA",44.98376,-93.0376688
141x carling dr,"1410 Carling Dr, St Paul, MN 55108, USA",44.97271019999999,-93.1588614
141x carroll av,"1410 Carroll Ave, St Paul, MN 55104, USA",44.949995,-93.160318
142x case av,"1420 Case Ave E, St Paul, MN 55106, USA",44.9701456,-93.0405853
143x iglehart av,"1430 Iglehart Ave, St Paul, MN 55104, USA",44.9494018,-93.161039
144x carroll av,"1440 Carroll Ave, St Paul, MN 55104, USA",44.9502454,-93.1616308
144x iglehart av,"1440 Iglehart Ave, St Paul, MN 55104, USA",44.949132,-93.160899
144x minnehaha av e,"1440 Minnehaha Ave E, St Paul, MN 55106, USA",44.962922799999994,-93.0397944
144x university av w,"1440 University Ave W, St Paul, MN 55104, USA",44.952762299999996,-93.1605137
145x carroll av,"1450 Carroll Ave, St Paul, MN 55104, USA",44.950067100000005,-93.1613771
145x university av w,"1450 University Ave W, St Paul, MN 55104, USA",44.9547721,-93.161181
148x 7 st e,"1480 7th St E, St Paul, MN 55106, USA",44.9663184,-93.03796240000001
148x danforth st,"1480 Danforth St N, St Paul, MN 55117, USA",44.9857631,-93.1246245
14x como av,"140 Como Ave, St Paul, MN 55103, USA",44.9589707,-93.1058923
14x johnireland bd,"140 John Ireland Blvd, St Paul, MN 55102, USA",44.94778779999999,-93.1078436
14x sherburne av,"140 Sherburne Ave, St Paul, MN 55103, USA",44.9567055,-93.1059656
14x university av w,"140 University Ave W, St Paul, MN 55103, USA",44.9558407,-93.10602890000001
153x albany av,"1530 Albany Ave, St Paul, MN 55108, USA",44.978020799999996,-93.1649728
153x woodbridge st,"1530 N Woodbridge St, St Paul, MN 55117, USA",44.987334000000004,-93.1084317
155x bush av,"1550 Bush Ave, St Paul, MN 55106, USA",44.9647621,-93.035008
158x jessamine av e,"1580 Jessamine Ave E, St Paul, MN 55106, USA",44.9748282,-93.0474752
158x montana av e,"1580 Montana Ave E, St Paul, MN 55106, USA",44.9872569,-93.0337696
159x hewitt av,"1590 Hewitt Ave, St Paul, MN 55104, USA",44.9664695,-93.16691540000001
15x biglow la,"150 Biglow Ln, St Paul, MN 55117, USA",44.9870536,-93.0955173
15x charles av,"150 Charles Ave, St Paul, MN 55103, USA",44.9573711,-93.1065392
15x pennsylvania av w,"150 W Pennsylvania Ave, St Paul, MN 55103, USA",44.9605179,-93.10507290000001
15x sherburne av,"150 Sherburne Ave, St Paul, MN 55103, USA",44.95670870000001,-93.1063821
15x university av w,"150 University Ave W, St Paul, MN 55103, USA",44.95554509999999,-93.1065463
160x montana av e,"1600 Montana Ave E, St Paul, MN 55106, USA",44.9874585,-93.0328649
161x lafond av,"1610 Lafond Ave, St Paul, MN 55104, USA",44.95994200000001,-93.1683811
161x maryland av e,"1610 Maryland Ave E, St Paul, MN 55106, USA",44.977185999999996,-93.0323578
161x westminster st,"1610 Westminster St, St Paul, MN 55130, USA",44.9896293,-93.0859827
163x charles av,"1630 Charles Ave, St Paul, MN 55104, USA",44.9572781,-93.16915870000001
164x manton st,"1640 N Manton St, St Paul, MN 55106, USA",44.9908619,-93.03895909999999
166x barclay st,"1660 Barclay St, St Paul, MN 55106, USA",44.9913105,-93.0376996
166x blair av,"1660 Blair Ave, St Paul, MN 55104, USA",44.9608503,-93.17060550000001
166x whitebear av n,"1660 White Bear Ave, St Paul, MN 55106, USA",44.9914734,-93.02449809999999
168x ashland av,"1680 Ashland Ave, St Paul, MN 55104, USA",44.943670000000004,-93.171376
169x hubbard av,"1690 Hubbard Ave, St Paul, MN 55104, USA",44.964965899999996,-93.171637
169x nebraska av e,"1690 Nebraska Ave E, St Paul, MN 55106, USA",44.98633579999999,-93.0290103
16x charles av,"160 Charles Ave, St Paul, MN 55103, USA",44.957369,-93.1069228
16x como av,"160 Como Ave, St Paul, MN 55103, USA",44.9603192,-93.1084458
16x edmund av,"160 Edmund Ave W, St Paul, MN 55103, USA",44.958544700000004,-93.1087108
16x pennsylvania av w,"160 W Pennsylvania Ave, St Paul, MN 55103, USA",44.960453,-93.1053009
16x sherburne av,"160 Sherburne Ave, St Paul, MN 55103, USA",44.9567112,-93.1067153
16x stanthony av,"160 St Anthony Ave, St Paul, MN 55103, USA",44.9513824,-93.10813359999999
16x university av w,"160 University Ave W, St Paul, MN 55103, USA",44.9555452,-93.1069398
170x bayard av,"1700 Bayard Ave, St Paul, MN 55116, USA",44.9224755,-93.1721439
173x cottage av e,"1730 Cottage Ave E, St Paul, MN 55106, USA",44.9827119,-93.02729709999998
174x 6 st e,"1740 6th St E, St Paul, MN 55106, USA",44.96015879999999,-93.0268546
176x case av,"1760 Case Ave E, St Paul, MN 55106, USA",44.97011879999999,-93.0260243
17x aurora av,"170 Aurora Ave, St Paul, MN 55103, USA",44.954898799999995,-93.1073031
17x charles av,"170 Charles Ave, St Paul, MN 55103, USA",44.957332,-93.107252
17x como av,"170 Como Ave, St Paul, MN 55103, USA",44.9603355,-93.1084737
17x pennsylvania av w,"170 W Pennsylvania Ave, St Paul, MN 55103, USA",44.960423999999996,-93.1055566
17x rose av w,"170 Rose Ave W, St Paul, MN 55117, USA",44.976273600000006,-93.1077648
17x sherburne av,"170 Sherburne Ave, St Paul, MN 55103, USA",44.9567097,-93.1071693
183x ames av,"1830 Ames Ave E, St Paul, MN 55119, USA",44.971846500000005,-93.0229905
186x university av w,"1860 University Ave W, St Paul, MN 55104, USA",44.9560322,-93.1787308
187x magnolia av e,"1870 Magnolia Ave E, St Paul, MN 55119, USA",44.97371099999999,-93.0215112
188x lacrosse av,"1880 Lacrosse Ave, St Paul, MN 55119, USA",44.97097979999999,-93.0210165
18x charles av,"180 Charles Ave, St Paul, MN 55103, USA",44.9573847,-93.10766890000001
18x como av,"180 Como Ave, St Paul, MN 55103, USA",44.9603519,-93.1085015
18x edmund av,"180 Edmund Ave W, St Paul, MN 55103, USA",44.95854079999999,-93.1089528
18x oldsixth st,"180 Old 6th St W, St Paul, MN 55102, USA",44.946392100000004,-93.1003363
18x pennsylvania av w,"180 W Pennsylvania Ave, St Paul, MN 55103, USA",44.96041470000001,-93.1058153
18x wayzata st,"180 W Wayzata St, St Paul, MN 55117, USA",44.9684398,-93.10773950000001
190x university av w,"1900 University Ave W, St Paul, MN 55104, USA",44.9568313,-93.1803121
193x lincoln av,"1930 Lincoln Ave, St Paul, MN 55105, USA",44.9387874,-93.18184920000002
196x university av w,"1960 University Ave W, St Paul, MN 55104, USA",44.957542700000005,-93.18207190000001
199x minnehaha av e,"1990 Minnehaha Ave E, St Paul, MN 55119, USA",44.96273799999999,-93.0164081
19x arlington av e,"190 Arlington Ave E, St Paul, MN 55117, USA",44.9845833,-93.0914892
19x charles av,"190 Charles Ave, St Paul, MN 55103, USA",44.957404,-93.1080466
19x como av,"190 Como Ave, St Paul, MN 55103, USA",44.960382200000005,-93.1085546
19x edmund av,"190 Edmund Ave W, St Paul, MN 55103, USA",44.9585277,-93.1090723
19x sherburne av,"190 Sherburne Ave, St Paul, MN 55103, USA",44.956449400000004,-93.1080893
1x acker st e,"10 Acker St E, St Paul, MN 55117, USA",44.963792100000006,-93.0994119
1x acker st w,"10 W Acker St, St Paul, MN 55117, USA",44.9637944,-93.1002809
1x como av,"10 Como Ave, St Paul, MN 55103, USA",44.95878279999999,-93.099995
1x empire dr,"10 Empire Dr, St Paul, MN 55103, USA",44.9618843,-93.0984658
1x exchange st w,"10 W Exchange St, St Paul, MN 55101, USA",44.9490505,-93.09727120000001
1x kellogg bd e,"10 Kellogg Boulevard, St Paul, MN 55101, USA",44.9442009,-93.0921636
1x winter st,"10 Winter St, St Paul, MN 55103, USA",44.95938049999999,-93.0993572
1xx sherburne av,"100 Sherburne Ave, St Paul, MN 55103, USA",44.956788200000005,-93.1039233
1xx stanthony av,"100 St Anthony Ave, St Paul, MN 55103, USA",44.9513881,-93.10723490000001
200x lincoln av,"2000 Lincoln Ave, St Paul, MN 55105, USA",44.938796200000006,-93.184811
200x stillwater av,"2000 Stillwater Ave E, St Paul, MN 55119, USA",44.9687078,-93.0162181
200x university av w,"2000 University Ave W, St Paul, MN 55114, USA",44.958092799999996,-93.18443020000001
209x marshall av,"2090 Marshall Ave, St Paul, MN 55104, USA",44.94809,-93.1886556
20x charles av,"200 Charles Ave, St Paul, MN 55103, USA",44.9573604,-93.108526
20x como av,"200 Como Ave, St Paul, MN 55103, USA",44.9605369,-93.1088351
20x sherburne av,"200 Sherburne Ave, St Paul, MN 55103, USA",44.956463,-93.108562
20x university av w,"200 University Ave W, St Paul, MN 55103, USA",44.955231,-93.1084742
211x ford pa,"2110 Ford Pkwy, St Paul, MN 55116, USA",44.9171403,-93.1893638
212x grand av,"2120 Grand Ave, St Paul, MN 55105, USA",44.9401185,-93.1899378
21x 4 st e,"210 4th St E, St Paul, MN 55101, USA",44.9476596,-93.0868333
21x como av,"210 Como Ave, St Paul, MN 55103, USA",44.960691600000004,-93.1091157
22x 5 st e,"220 5th St E, St Paul, MN 55101, USA",44.948777,-93.086982
22x charles av,"220 Charles Ave, St Paul, MN 55103, USA",44.957376000000004,-93.10949140000001
22x como av,"220 Como Ave, St Paul, MN 55103, USA",44.960879799999994,-93.10945060000002
22x edmund av,"220 Edmund Ave W, St Paul, MN 55103, USA",44.958286799999996,-93.1094771
22x fuller av,"220 W Fuller Ave, St Paul, MN 55103, USA",44.953988,-93.1099735
22x thomas av,"220 Thomas Ave W, St Paul, MN 55103, USA",44.9592176,-93.109648
22x university av w,"220 University Ave W, St Paul, MN 55103, USA",44.95564479999999,-93.1095785
23x aurora av,"230 Aurora Ave, St Paul, MN 55103, USA",44.954674700000005,-93.1099664
23x charles av,"230 Charles Ave, St Paul, MN 55103, USA",44.9573766,-93.1097708
23x como av,"230 Como Ave, St Paul, MN 55103, USA",44.961058,-93.10989350000001
23x edmund av,"230 Edmund Ave W, St Paul, MN 55103, USA",44.9582848,-93.10985440000002
23x fuller av,"230 W Fuller Ave, St Paul, MN 55103, USA",44.9539889,-93.1102422
23x marshall av,"230 Marshall Ave, St Paul, MN 55102, USA",44.9479529,-93.1096471
23x mississippiriver bd n,"230 N Mississippi River Blvd, St Paul, MN 55104, USA",44.9478629,-93.19927879999999
23x sherburne av,"230 Sherburne Ave, St Paul, MN 55103, USA",44.956696799999996,-93.1099196
23x thomas av,"230 Thomas Ave W, St Paul, MN 55103, USA",44.9592156,-93.11001359999999
23x university av w,"230 University Ave W, St Paul, MN 55103, USA",44.955643200000004,-93.1100147
24x aurora av,"240 Aurora Ave, St Paul, MN 55103, USA",44.9546742,-93.11022790000001
24x charles av,"240 Charles Ave, St Paul, MN 55103, USA",44.9573841,-93.11012250000002
24x como av,"240 Como Ave, St Paul, MN 55103, USA",44.961276700000006,-93.110283
24x edmund av,"240 Edmund Ave W, St Paul, MN 55103, USA",44.958300799999996,-93.1101546
24x fuller av,"240 W Fuller Ave, St Paul, MN 55103, USA",44.95351779999999,-93.1098819
24x grotto st n,"240 Grotto St N, St Paul, MN 55104, USA",44.948265500000005,-93.13107609999999
24x maryland av e,"240 Maryland Ave E, St Paul, MN 55117, USA",44.97563539999999,-93.0909548
24x oxford st n,"240 Oxford St N, St Paul, MN 55104, USA",44.9485085,-93.1440969
24x sherburne av,"240 Sherburne Ave, St Paul, MN 55103, USA",44.9566899,-93.1104337
24x stalbans st n,"240 St Albans St N, St Paul, MN 55104, USA",44.94861470000001,-93.1286315
24x stanthony av,"240 St Anthony Ave, St Paul, MN 55103, USA",44.951395399999996,-93.1108663
24x thomas av,"240 Thomas Ave W, St Paul, MN 55103, USA",44.959214,-93.11028320000001
24x university av w,"240 University Ave W, St Paul, MN 55103, USA",44.955642,-93.1103574
25x aurora av,"250 Aurora Ave, St Paul, MN 55103, USA",44.9546737,-93.1105151
25x charles av,"250 Charles Ave, St Paul, MN 55103, USA",44.9575942,-93.1106322
25x como av,"250 Como Ave, St Paul, MN 55103, USA",44.961538299999994,-93.1106231
25x edmund av,"250 Edmund Ave W, St Paul, MN 55103, USA",44.9584985,-93.11055290000002
25x fuller av,"250 W Fuller Ave, St Paul, MN 55103, USA",44.953649,-93.111385
25x lafond av,"250 Lafond Ave, St Paul, MN 55103, USA",44.9604204,-93.11062940000001
25x oxford st n,"250 Oxford St N, St Paul, MN 55104, USA",44.94878550000001,-93.14382420000001
25x ravoux st,"250 Ravoux St, St Paul, MN 55103, USA",44.9518919,-93.1118796
25x sherburne av,"250 Sherburne Ave, St Paul, MN 55103, USA",44.956428,-93.110812
25x university av w,"250 University Ave W, St Paul, MN 55103, USA",44.9556869,-93.1105819
25x victoria st n,"250 Victoria St, St Paul, MN 55104, USA",44.9487464,-93.1362526
26x aurora av,"260 Aurora Ave, St Paul, MN 55103, USA",44.9546757,-93.1108416
26x charles av,"260 Charles Ave, St Paul, MN 55103, USA",44.9573859,-93.11110749999999
26x chatsworth st n,"260 Chatsworth St N, St Paul, MN 55104, USA",44.9490642,-93.1411527
26x dale st n,"260 Dale St N, St Paul, MN 55102, USA",44.9490458,-93.1260568
26x edmund av,"260 Edmund Ave W, St Paul, MN 55103, USA",44.9582591,-93.1111768
26x fuller av,"260 W Fuller Ave, St Paul, MN 55103, USA",44.9539895,-93.11139809999999
26x johnireland bd,"260 John Ireland Blvd, St Paul, MN 55102, USA",44.9480818,-93.1077917
26x lafond av,"260 Lafond Ave, St Paul, MN 55103, USA",44.9602441,-93.11103370000001
26x milton st n,"260 N Milton St, St Paul, MN 55104, USA",44.949071,-93.13880290000002
26x oxford st n,"260 Oxford St N, St Paul, MN 55104, USA",44.949063200000005,-93.1438239
26x ravoux st,"260 Ravoux St, St Paul, MN 55103, USA",44.9518919,-93.1118796
26x sherburne av,"260 Sherburne Ave, St Paul, MN 55103, USA",44.9564624,-93.1111932
26x syndicate st n,"260 N Syndicate St, St Paul, MN 55104, USA",44.948723799999996,-93.15424250000001
26x thomas av,"260 Thomas Ave W, St Paul, MN 55103, USA",44.959163000000004,-93.1110585
