Grid,Address,Block,Block1,Coordinates,For_Address,Latitude,Longitude,Zip,Results,Fail
86.0,"530 lexington pa n, Saint Paul, MN, 55104",53x lexington pa n,2,"{'formatted_address': '1096 Grand Ave, St Paul, MN 55105, USA', 'latitude': 44.9398043, 'longitude': -93.1463622, 'zip': '55105', 'input_string': '530 lexington pa n, Saint Paul, MN, 55104', 'number_of_results': 1, 'status': 'OK'}","1096 Grand Ave, St Paul, MN 55105, USA",44.9398043,-93.1463622,55105,1,False
86.0,"560 lexington pa n, Saint Paul, MN, 55104",56x lexington pa n,1,"{'formatted_address': '474 Lexington Pkwy N, St Paul, MN 55104, USA', 'latitude': 44.9553059, 'longitude': -93.1462304, 'zip': '55104', 'input_string': '560 lexington pa n, Saint Paul, MN, 55104', 'number_of_results': 2, 'status': 'OK'}","474 Lexington Pkwy N, St Paul, MN 55104, USA",44.9553059,-93.1462304,55104,2,True
86.0,"590 lexington pa n, Saint Paul, MN, 55104",59x lexington pa n,3,"{'formatted_address': '474 Lexington Pkwy N, St Paul, MN 55104, USA', 'latitude': 44.9553059, 'longitude': -93.1462304, 'zip': '55104', 'input_string': '590 lexington pa n, Saint Paul, MN, 55104', 'number_of_results': 1, 'status': 'OK'}","474 Lexington Pkwy N, St Paul, MN 55104, USA",44.9553059,-93.1462304,55104,1,True
86.0,"600 lexington pa n, Saint Paul, MN, 55104",60x lexington pa n,3,"{'formatted_address': '474 Lexington Pkwy N, St Paul, MN 55104, USA', 'latitude': 44.9553059, 'longitude': -93.1462304, 'zip': '55104', 'input_string': '600 lexington pa n, Saint Paul, MN, 55104', 'number_of_results': 1, 'status': 'OK'}","474 Lexington Pkwy N, St Paul, MN 55104, USA",44.9553059,-93.1462304,55104,1,True
86.0,"620 lexington pa n, Saint Paul, MN, 55104",62x lexington pa n,1,"{'formatted_address': '620 Lexington Pkwy N, St Paul, MN 55104, USA', 'latitude': 44.959956, 'longitude': -93.14618229999999, 'zip': '55104', 'input_string': '620 lexington pa n, Saint Paul, MN, 55104', 'number_of_results': 1, 'status': 'OK'}","620 Lexington Pkwy N, St Paul, MN 55104, USA",44.959956,-93.14618229999999,55104,1,True
86.0,"630 lexington pa n, Saint Paul, MN, 55104",63x lexington pa n,1,"{'formatted_address': 'St Paul, MN 55104, USA', 'latitude': 44.9516643, 'longitude': -93.16290629999999, 'zip': '55104', 'input_string': '630 lexington pa n, Saint Paul, MN, 55104', 'number_of_results': 1, 'status': 'OK'}","St Paul, MN 55104, USA",44.9516643,-93.16290629999999,55104,1,True
86.0,"640 lexington pa n, Saint Paul, MN, 55104",64x lexington pa n,1,"{'formatted_address': 'St Paul, MN 55104, USA', 'latitude': 44.9516643, 'longitude': -93.16290629999999, 'zip': '55104', 'input_string': '640 lexington pa n, Saint Paul, MN, 55104', 'number_of_results': 1, 'status': 'OK'}","St Paul, MN 55104, USA",44.9516643,-93.16290629999999,55104,1,True
86.0,"650 lexington pa n, Saint Paul, MN, 55104",65x lexington pa n,1,"{'formatted_address': '1096 Grand Ave, St Paul, MN 55105, USA', 'latitude': 44.9398043, 'longitude': -93.1463622, 'zip': '55105', 'input_string': '650 lexington pa n, Saint Paul, MN, 55104', 'number_of_results': 1, 'status': 'OK'}","1096 Grand Ave, St Paul, MN 55105, USA",44.9398043,-93.1463622,55105,1,False
86.0,"700 lexington pa n, Saint Paul, MN, 55104",70x lexington pa n,13,"{'formatted_address': '1096 Grand Ave, St Paul, MN 55105, USA', 'latitude': 44.9398043, 'longitude': -93.1463622, 'zip': '55105', 'input_string': '700 lexington pa n, Saint Paul, MN, 55104', 'number_of_results': 2, 'status': 'OK'}","1096 Grand Ave, St Paul, MN 55105, USA",44.9398043,-93.1463622,55105,2,False
